disease_id,disease_name,cell_id,cell_name,tissue_id,tissue_name,drug_id,drug_name,mir_id,mir_name,pub_id,pmid,detail
45,"colorectal cancer",945,"clinical samples",18,"large intestine",9,Fluorouracil,75,miR-143,166,22549179,"MicroRNA-143 (miRNA-143) is frequently down-regulated in colorectal cancer (CRC) and may influence CRC cell proliferation, apoptosis and sensitivity to 5-fluorouracil."
23,"hepatocellular carcinoma",178,Bel7402,19,liver,9,Fluorouracil,68,miR-122,301,22312705,"MiR-122 increases sensitivity of drug-resistant BEL-7402/5-FU cells to 5-fluorouracil via down-regulation of bcl-2 family proteins."
23,"hepatocellular carcinoma",74,PLCPRF5,19,liver,9,Fluorouracil,11,miR-21,244,20978511,"Hepatocellular carcinoma cells transfected with pre-miR-21 were significantly resistant to IFN-"
23,"hepatocellular carcinoma",84,SKHep1,19,liver,1,doxorubicin,59,miR-223,69,23925649,"over-expression of miR-223 increased the HCC cell sensitivity to anticancer drugs"
23,"hepatocellular carcinoma",88,SNU449,19,liver,1,doxorubicin,172,miR-199a-3p,240,21055388,"Transfection of miR-199a-3p into SNU449 cells reduced in vitro invasion and sensitized the cells to doxorubicin"
23,"hepatocellular carcinoma",126,Hep3B,19,liver,1,doxorubicin,59,miR-223,69,23925649,"over-expression of miR-223 increased the HCC cell sensitivity to anticancer drugs"
23,"hepatocellular carcinoma",126,Hep3B,19,liver,1,doxorubicin,68,miR-122,198,21802841,"MicroRNA-122 sensitizes HCC cancer cells to adriamycin and vincristine through modulating expression of MDR and inducing cell cycle arrest."
23,"hepatocellular carcinoma",126,Hep3B,19,liver,16,vincristine,68,miR-122,198,21802841,"MicroRNA-122 sensitizes HCC cancer cells to adriamycin and vincristine through modulating expression of MDR and inducing cell cycle arrest."
23,"hepatocellular carcinoma",101,HepG2,19,liver,23,sorafenib,126,miR-193b,2,25034398,"Restoring the expression of miR-193b sensitized HBV-associated HCC cells to sorafenib treatment and facilitated sorafenib-induced apoptosis."
23,"hepatocellular carcinoma",101,HepG2,19,liver,2,cisplatin,141,miR-612,23,24704424,"MiR-612 suppresses the stemness of liver cancer via Wnt/"
23,"hepatocellular carcinoma",101,HepG2,19,liver,9,Fluorouracil,141,miR-612,23,24704424,"MiR-612 suppresses the stemness of liver cancer via Wnt/"
23,"hepatocellular carcinoma",101,HepG2,19,liver,2,cisplatin,44,miR-182,24,24447717,"Upregulated miR-182 increases drug resistance in cisplatin-treated HCC cell by regulating TP53INP1."
23,"hepatocellular carcinoma",101,HepG2,19,liver,9,Fluorouracil,13,miR-23a,57,24103454,"ectopic expression of miR-23a fails to sensitize HCC cells to 5-fluorouracil treatment"
23,"hepatocellular carcinoma",101,HepG2,19,liver,1,doxorubicin,59,miR-223,69,23925649,"over-expression of miR-223 increased the HCC cell sensitivity to anticancer drugs"
23,"hepatocellular carcinoma",101,HepG2,19,liver,1,doxorubicin,68,miR-122,198,21802841,"MicroRNA-122 sensitizes HCC cancer cells to adriamycin and vincristine through modulating expression of MDR and inducing cell cycle arrest."
23,"hepatocellular carcinoma",101,HepG2,19,liver,16,vincristine,68,miR-122,198,21802841,"MicroRNA-122 sensitizes HCC cancer cells to adriamycin and vincristine through modulating expression of MDR and inducing cell cycle arrest."
23,"hepatocellular carcinoma",101,HepG2,19,liver,9,Fluorouracil,11,miR-21,244,20978511,"Hepatocellular carcinoma cells transfected with pre-miR-21 were significantly resistant to IFN-"
23,"hepatocellular carcinoma",101,HepG2,19,liver,1,doxorubicin,172,miR-199a-3p,262,20501828,"MiR-199a-3p regulates mTOR and c-Met to influence the doxorubicin sensitivity of human hepatocarcinoma cells."
14,"non-small-cell lung cancer",144,NCIH1975,19,liver,8,Gemcitabine,91,miR-200c,120,24040438,"The miR-155, miR-10a, miR-30a, miR-24-2* and miR-30c-2* were upregulated in sensitive cell lines, while expression of miR-200c, miR-203, miR-885-5p, miR-195 and miR-25* was increased in resistant cell line."
14,"non-small-cell lung cancer",144,NCIH1975,19,liver,8,Gemcitabine,47,miR-203,120,24040438,"The miR-155, miR-10a, miR-30a, miR-24-2* and miR-30c-2* were upregulated in sensitive cell lines, while expression of miR-200c, miR-203, miR-885-5p, miR-195 and miR-25* was increased in resistant cell line."
14,"non-small-cell lung cancer",144,NCIH1975,19,liver,8,Gemcitabine,201,miR-885-5p,120,24040438,"The miR-155, miR-10a, miR-30a, miR-24-2* and miR-30c-2* were upregulated in sensitive cell lines, while expression of miR-200c, miR-203, miR-885-5p, miR-195 and miR-25* was increased in resistant cell line."
14,"non-small-cell lung cancer",144,NCIH1975,19,liver,8,Gemcitabine,89,miR-195,120,24040438,"The miR-155, miR-10a, miR-30a, miR-24-2* and miR-30c-2* were upregulated in sensitive cell lines, while expression of miR-200c, miR-203, miR-885-5p, miR-195 and miR-25* was increased in resistant cell line."
14,"non-small-cell lung cancer",144,NCIH1975,19,liver,8,Gemcitabine,15,miR-25*,120,24040438,"The miR-155, miR-10a, miR-30a, miR-24-2* and miR-30c-2* were upregulated in sensitive cell lines, while expression of miR-200c, miR-203, miR-885-5p, miR-195 and miR-25* was increased in resistant cell line."
14,"non-small-cell lung cancer",104,NCIH460,19,liver,8,Gemcitabine,91,miR-200c,120,24040438,"The miR-155, miR-10a, miR-30a, miR-24-2* and miR-30c-2* were upregulated in sensitive cell lines, while expression of miR-200c, miR-203, miR-885-5p, miR-195 and miR-25* was increased in resistant cell line."
14,"non-small-cell lung cancer",104,NCIH460,19,liver,8,Gemcitabine,47,miR-203,120,24040438,"The miR-155, miR-10a, miR-30a, miR-24-2* and miR-30c-2* were upregulated in sensitive cell lines, while expression of miR-200c, miR-203, miR-885-5p, miR-195 and miR-25* was increased in resistant cell line."
14,"non-small-cell lung cancer",104,NCIH460,19,liver,8,Gemcitabine,201,miR-885-5p,120,24040438,"The miR-155, miR-10a, miR-30a, miR-24-2* and miR-30c-2* were upregulated in sensitive cell lines, while expression of miR-200c, miR-203, miR-885-5p, miR-195 and miR-25* was increased in resistant cell line."
14,"non-small-cell lung cancer",104,NCIH460,19,liver,8,Gemcitabine,89,miR-195,120,24040438,"The miR-155, miR-10a, miR-30a, miR-24-2* and miR-30c-2* were upregulated in sensitive cell lines, while expression of miR-200c, miR-203, miR-885-5p, miR-195 and miR-25* was increased in resistant cell line."
14,"non-small-cell lung cancer",104,NCIH460,19,liver,8,Gemcitabine,15,miR-25*,120,24040438,"The miR-155, miR-10a, miR-30a, miR-24-2* and miR-30c-2* were upregulated in sensitive cell lines, while expression of miR-200c, miR-203, miR-885-5p, miR-195 and miR-25* was increased in resistant cell line."
23,"hepatocellular carcinoma",178,Bel7402,19,liver,9,Fluorouracil,191,Let-7,25,24791593,"Let-7 g microRNA sensitizes fluorouracil-resistant human hepatoma cells."
23,"hepatocellular carcinoma",178,Bel7402,19,liver,9,Fluorouracil,191,Let-7,25,24791593,"Let-7 g microRNA sensitizes fluorouracil-resistant human hepatoma cells."
23,"hepatocellular carcinoma",178,Bel7402,19,liver,1,doxorubicin,59,miR-223,69,23925649,"over-expression of miR-223 increased the HCC cell sensitivity to anticancer drugs"
23,"hepatocellular carcinoma",178,Bel7402,19,liver,9,Fluorouracil,89,miR-195,162,22888524,"Real-time PCR confirmed down-regulation of miR-195 in BEL-7402/5-FU cells."
23,"hepatocellular carcinoma",178,Bel7402,19,liver,9,Fluorouracil,89,miR-195,188,21947305,"Overexpression of miRNA-195 sensitized BEL-7402/5-FU cells to anticancer drugs"
23,"hepatocellular carcinoma",220,HCC3,19,liver,1,doxorubicin,59,miR-223,69,23925649,"over-expression of miR-223 increased the HCC cell sensitivity to anticancer drugs"
23,"hepatocellular carcinoma",224,HCCLM3,19,liver,2,cisplatin,141,miR-612,23,24704424,"MiR-612 suppresses the stemness of liver cancer via Wnt/"
23,"hepatocellular carcinoma",224,HCCLM3,19,liver,9,Fluorouracil,141,miR-612,23,24704424,"MiR-612 suppresses the stemness of liver cancer via Wnt/"
23,"hepatocellular carcinoma",224,HCCLM3,19,liver,2,cisplatin,141,miR-612,23,24704424,"MiR-612 suppresses the stemness of liver cancer via Wnt/"
23,"hepatocellular carcinoma",224,HCCLM3,19,liver,9,Fluorouracil,141,miR-612,23,24704424,"MiR-612 suppresses the stemness of liver cancer via Wnt/"
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,59,miR-223,69,23925649,"over-expression of miR-223 increased the HCC cell sensitivity to anticancer drugs"
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,4,miR-15a,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,6,miR-16,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,66,miR-27b,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,67,miR-30b,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,82,miR-146a,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,186,miR-146b-5p,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,41,miR-181a,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,129,miR-181d,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,88,miR-194,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,36,carboplatin,4,miR-15a,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,36,carboplatin,6,miR-16,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,36,carboplatin,66,miR-27b,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,36,carboplatin,67,miR-30b,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,36,carboplatin,82,miR-146a,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,36,carboplatin,186,miR-146b-5p,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,36,carboplatin,41,miR-181a,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,36,carboplatin,129,miR-181d,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,36,carboplatin,88,miR-194,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,13,Mitomycin,4,miR-15a,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,13,Mitomycin,6,miR-16,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,13,Mitomycin,66,miR-27b,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,13,Mitomycin,67,miR-30b,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,13,Mitomycin,82,miR-146a,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,13,Mitomycin,186,miR-146b-5p,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,13,Mitomycin,41,miR-181a,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,13,Mitomycin,129,miR-181d,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,13,Mitomycin,88,miR-194,74,24314246,"Up-regulation of miR-15a, miR-16, miR-27b, miR-30b, miR-146a,miR-146b-5p, miR-181a, miR-181d and miR-194 was verified by RT-qPCR"
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,66,miR-27b,114,23229111,"Upregulation of miR-27b, miR-181a, miR-146b-5p, miR-181d and miR-146a expression was verified using real-time RT-PCR in the parental and the five drug-resistant cell lines."
23,"hepatocellular carcinoma",237,Huh7,19,liver,1,doxorubicin,41,miR-181a,114,23229111,"Upregulation of miR-27b, miR-181a, miR-146b-5p, miR-181d and miR-146a expression was verified using real-time RT-PCR in the parental and the five drug-resistant cell lines."
